mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin
78	77	1387/6	1387/6	0.08333333333333333	2/3	2/3	Chord	6/8	2	1	1/48			1/32	2/3	950											
78	77	925/4	925/4	0.08333333333333333	11/16	11/16	Chord	6/8	2	1	1/48			1/32	2/3	951											
78	77	694/3	694/3	0.08333333333333333	17/24	17/24	Chord	6/8	2	1	1/48			1/32	2/3	952											
78	77	2777/12	2777/12	0.08333333333333333	35/48	35/48	Chord	6/8	2	1	1/48			1/32	2/3	953											
79	78	463/2	463/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	954											
79	78	232	232	0.25	1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	955											
79	78	929/4	929/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	956											
79	78	465/2	465/2	0.375	1/4	1/4	Chord	6/8	1	1	3/32			1/16	3/2	957											
79	78	1863/8	1863/8	0.125	11/32	11/32	Chord	6/8	1	1	1/32			1/32	1	958											
79	78	233	233	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	959											
79	78	467/2	467/2	0.0	1/2	1/2	Spanner	6/8	1	1	0															19	
79	78	467/2	467/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	960										19	
79	78	935/4	935/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	961										19	
79	78	234	234	0.375	5/8	5/8	Chord	6/8	1	1	3/32			1/16	3/2	962										19	
79	78	1875/8	1875/8	0.0	23/32	23/32	Spanner	6/8	1	1	0																
79	78	1875/8	1875/8	0.125	23/32	23/32	Chord	6/8	1	1	1/32			1/32	1	963											
79	78	463/2	463/2	1.5	0	0	Chord	6/8	1	2	3/8			1/4	3/2	964		articAccentBelow									
79	78	463/2	463/2	0.08333333333333333	0	0	Chord	6/8	2	1	1/48			1/32	2/3	965											
79	78	2779/12	2779/12	0.08333333333333333	1/48	1/48	Chord	6/8	2	1	1/48			1/32	2/3	966											
79	78	695/3	695/3	0.08333333333333333	1/24	1/24	Chord	6/8	2	1	1/48			1/32	2/3	967											
79	78	927/4	927/4	0.08333333333333333	1/16	1/16	Chord	6/8	2	1	1/48			1/32	2/3	968											
79	78	1391/6	1391/6	0.08333333333333333	1/12	1/12	Chord	6/8	2	1	1/48			1/32	2/3	969											
79	78	2783/12	2783/12	0.08333333333333333	5/48	5/48	Chord	6/8	2	1	1/48			1/32	2/3	970											
79	78	232	232	0.08333333333333333	1/8	1/8	Chord	6/8	2	1	1/48			1/32	2/3	971											
79	78	2785/12	2785/12	0.08333333333333333	7/48	7/48	Chord	6/8	2	1	1/48			1/32	2/3	972											
79	78	1393/6	1393/6	0.08333333333333333	1/6	1/6	Chord	6/8	2	1	1/48			1/32	2/3	973											
79	78	929/4	929/4	0.08333333333333333	3/16	3/16	Chord	6/8	2	1	1/48			1/32	2/3	974											
79	78	697/3	697/3	0.08333333333333333	5/24	5/24	Chord	6/8	2	1	1/48			1/32	2/3	975											
79	78	2789/12	2789/12	0.08333333333333333	11/48	11/48	Chord	6/8	2	1	1/48			1/32	2/3	976											
79	78	465/2	465/2	0.08333333333333333	1/4	1/4	Chord	6/8	2	1	1/48			1/32	2/3	977											
79	78	2791/12	2791/12	0.08333333333333333	13/48	13/48	Chord	6/8	2	1	1/48			1/32	2/3	978											
79	78	698/3	698/3	0.08333333333333333	7/24	7/24	Chord	6/8	2	1	1/48			1/32	2/3	979											
79	78	931/4	931/4	0.08333333333333333	5/16	5/16	Chord	6/8	2	1	1/48			1/32	2/3	980											
79	78	1397/6	1397/6	0.08333333333333333	1/3	1/3	Chord	6/8	2	1	1/48			1/32	2/3	981											
79	78	2795/12	2795/12	0.08333333333333333	17/48	17/48	Chord	6/8	2	1	1/48			1/32	2/3	982											
79	78	233	233	0.08333333333333333	3/8	3/8	Chord	6/8	2	1	1/48			1/32	2/3	983											
79	78	2797/12	2797/12	0.08333333333333333	19/48	19/48	Chord	6/8	2	1	1/48			1/32	2/3	984											
79	78	1399/6	1399/6	0.08333333333333333	5/12	5/12	Chord	6/8	2	1	1/48			1/32	2/3	985											
79	78	933/4	933/4	0.08333333333333333	7/16	7/16	Chord	6/8	2	1	1/48			1/32	2/3	986											
79	78	700/3	700/3	0.08333333333333333	11/24	11/24	Chord	6/8	2	1	1/48			1/32	2/3	987											
79	78	2801/12	2801/12	0.08333333333333333	23/48	23/48	Chord	6/8	2	1	1/48			1/32	2/3	988											
79	78	467/2	467/2	0.08333333333333333	1/2	1/2	Chord	6/8	2	1	1/48			1/32	2/3	989											
79	78	2803/12	2803/12	0.08333333333333333	25/48	25/48	Chord	6/8	2	1	1/48			1/32	2/3	990											
79	78	701/3	701/3	0.08333333333333333	13/24	13/24	Chord	6/8	2	1	1/48			1/32	2/3	991											
79	78	935/4	935/4	0.08333333333333333	9/16	9/16	Chord	6/8	2	1	1/48			1/32	2/3	992											
79	78	1403/6	1403/6	0.08333333333333333	7/12	7/12	Chord	6/8	2	1	1/48			1/32	2/3	993											
79	78	2807/12	2807/12	0.08333333333333333	29/48	29/48	Chord	6/8	2	1	1/48			1/32	2/3	994											
79	78	234	234	0.08333333333333333	5/8	5/8	Chord	6/8	2	1	1/48			1/32	2/3	995											
79	78	2809/12	2809/12	0.08333333333333333	31/48	31/48	Chord	6/8	2	1	1/48			1/32	2/3	996											
79	78	1405/6	1405/6	0.08333333333333333	2/3	2/3	Chord	6/8	2	1	1/48			1/32	2/3	997											
79	78	937/4	937/4	0.08333333333333333	11/16	11/16	Chord	6/8	2	1	1/48			1/32	2/3	998											
79	78	703/3	703/3	0.08333333333333333	17/24	17/24	Chord	6/8	2	1	1/48			1/32	2/3	999											
79	78	2813/12	2813/12	0.08333333333333333	35/48	35/48	Chord	6/8	2	1	1/48			1/32	2/3	1000											
79	78	463/2	463/2	1.0	0	0	Chord	6/8	2	2	1/4			1/4	1	1001											
79	78	465/2	465/2	0.5	1/4	1/4	Chord	6/8	2	2	1/8			1/8	1	1002											
79	78	233	233	1.5	3/8	3/8	Chord	6/8	2	2	3/8			1/4	3/2	1003											
80	79	469/2	469/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	1004									114		
80	79	235	235	0.25	1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	1005									114		
80	79	941/4	941/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	1006									114		
80	79	471/2	471/2	0.375	1/4	1/4	Chord	6/8	1	1	3/32			1/16	3/2	1007									114		
80	79	1887/8	1887/8	0.125	11/32	11/32	Chord	6/8	1	1	1/32			1/32	1	1008											
80	79	236	236	0.0	3/8	3/8	StaffText	6/8	1	1	0								"<font size=""9.3787""/><font face=""Plantin MT Std""/><i>più </i>"								
80	79	236	236	0.0	3/8	3/8	Dynamic	6/8	1	1	0						f										
80	79	236	236	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1009									115		
80	79	473/2	473/2	0.75	1/2	1/2	Chord	6/8	1	1	3/16			1/8	3/2	1010									115		
80	79	949/4	949/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	1011											
80	79	236	236	1.0	3/8	3/8	Chord	6/8	1	2	1/4			1/4	1	1012											
80	79	469/2	469/2	0.08333333333333333	0	0	Chord	6/8	2	1	1/48			1/32	2/3	1013											
80	79	2815/12	2815/12	0.08333333333333333	1/48	1/48	Chord	6/8	2	1	1/48			1/32	2/3	1014											
80	79	704/3	704/3	0.08333333333333333	1/24	1/24	Chord	6/8	2	1	1/48			1/32	2/3	1015											
80	79	939/4	939/4	0.08333333333333333	1/16	1/16	Chord	6/8	2	1	1/48			1/32	2/3	1016											
80	79	1409/6	1409/6	0.08333333333333333	1/12	1/12	Chord	6/8	2	1	1/48			1/32	2/3	1017											
80	79	2819/12	2819/12	0.08333333333333333	5/48	5/48	Chord	6/8	2	1	1/48			1/32	2/3	1018											
80	79	235	235	0.08333333333333333	1/8	1/8	Chord	6/8	2	1	1/48			1/32	2/3	1019											
80	79	2821/12	2821/12	0.08333333333333333	7/48	7/48	Chord	6/8	2	1	1/48			1/32	2/3	1020											
80	79	1411/6	1411/6	0.08333333333333333	1/6	1/6	Chord	6/8	2	1	1/48			1/32	2/3	1021											
80	79	941/4	941/4	0.08333333333333333	3/16	3/16	Chord	6/8	2	1	1/48			1/32	2/3	1022											
80	79	706/3	706/3	0.08333333333333333	5/24	5/24	Chord	6/8	2	1	1/48			1/32	2/3	1023											
80	79	2825/12	2825/12	0.08333333333333333	11/48	11/48	Chord	6/8	2	1	1/48			1/32	2/3	1024											
80	79	471/2	471/2	0.08333333333333333	1/4	1/4	Chord	6/8	2	1	1/48			1/32	2/3	1025											
80	79	2827/12	2827/12	0.08333333333333333	13/48	13/48	Chord	6/8	2	1	1/48			1/32	2/3	1026											
80	79	707/3	707/3	0.08333333333333333	7/24	7/24	Chord	6/8	2	1	1/48			1/32	2/3	1027											
80	79	943/4	943/4	0.08333333333333333	5/16	5/16	Chord	6/8	2	1	1/48			1/32	2/3	1028											
80	79	1415/6	1415/6	0.08333333333333333	1/3	1/3	Chord	6/8	2	1	1/48			1/32	2/3	1029											
80	79	2831/12	2831/12	0.08333333333333333	17/48	17/48	Chord	6/8	2	1	1/48			1/32	2/3	1030											
80	79	236	236	0.08333333333333333	3/8	3/8	Chord	6/8	2	1	1/48			1/32	2/3	1031											
80	79	2833/12	2833/12	0.08333333333333333	19/48	19/48	Chord	6/8	2	1	1/48			1/32	2/3	1032											
80	79	1417/6	1417/6	0.08333333333333333	5/12	5/12	Chord	6/8	2	1	1/48			1/32	2/3	1033											
80	79	945/4	945/4	0.08333333333333333	7/16	7/16	Chord	6/8	2	1	1/48			1/32	2/3	1034											
80	79	709/3	709/3	0.08333333333333333	11/24	11/24	Chord	6/8	2	1	1/48			1/32	2/3	1035											
80	79	2837/12	2837/12	0.08333333333333333	23/48	23/48	Chord	6/8	2	1	1/48			1/32	2/3	1036											
80	79	473/2	473/2	0.08333333333333333	1/2	1/2	Chord	6/8	2	1	1/48			1/32	2/3	1037											
80	79	2839/12	2839/12	0.08333333333333333	25/48	25/48	Chord	6/8	2	1	1/48			1/32	2/3	1038											
80	79	710/3	710/3	0.08333333333333333	13/24	13/24	Chord	6/8	2	1	1/48			1/32	2/3	1039											
80	79	947/4	947/4	0.08333333333333333	9/16	9/16	Chord	6/8	2	1	1/48			1/32	2/3	1040											
80	79	1421/6	1421/6	0.08333333333333333	7/12	7/12	Chord	6/8	2	1	1/48			1/32	2/3	1041											
80	79	2843/12	2843/12	0.08333333333333333	29/48	29/48	Chord	6/8	2	1	1/48			1/32	2/3	1042											
80	79	237	237	0.08333333333333333	5/8	5/8	Chord	6/8	2	1	1/48			1/32	2/3	1043											
80	79	2845/12	2845/12	0.08333333333333333	31/48	31/48	Chord	6/8	2	1	1/48			1/32	2/3	1044											
80	79	1423/6	1423/6	0.08333333333333333	2/3	2/3	Chord	6/8	2	1	1/48			1/32	2/3	1045											
80	79	949/4	949/4	0.08333333333333333	11/16	11/16	Chord	6/8	2	1	1/48			1/32	2/3	1046											
80	79	712/3	712/3	0.08333333333333333	17/24	17/24	Chord	6/8	2	1	1/48			1/32	2/3	1047											
80	79	2849/12	2849/12	0.08333333333333333	35/48	35/48	Chord	6/8	2	1	1/48			1/32	2/3	1048											
80	79	469/2	469/2	1.0	0	0	Chord	6/8	2	2	1/4			1/4	1	1049											
80	79	471/2	471/2	0.5	1/4	1/4	Chord	6/8	2	2	1/8			1/8	1	1050											
80	79	236	236	1.5	3/8	3/8	Chord	6/8	2	2	3/8			1/4	3/2	1051											
81	80	475/2	475/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	1052											
81	80	238	238	0.25	1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	1053											
81	80	953/4	953/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	1054											
81	80	477/2	477/2	0.375	1/4	1/4	Chord	6/8	1	1	3/32			1/16	3/2	1055											
81	80	1911/8	1911/8	0.125	11/32	11/32	Chord	6/8	1	1	1/32			1/32	1	1056											
81	80	239	239	0.25	3/8	3/8	Chord	6/8	1	1	1/16			1/16	1	1057									116		
81	80	957/4	957/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16			1/16	1	1058									116		
81	80	479/2	479/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	1059									116		
81	80	959/4	959/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	1060									116		
81	80	240	240	0.375	5/8	5/8	Chord	6/8	1	1	3/32			1/16	3/2	1061									116		
81	80	1923/8	1923/8	0.125	23/32	23/32	Chord	6/8	1	1	1/32			1/32	1	1062											
81	80	475/2	475/2	1.5	0	0	Chord	6/8	1	2	3/8			1/4	3/2	1063											
81	80	475/2	475/2	0.16666666666666666	0	0	Chord	6/8	2	1	1/24			1/16	2/3	1064											
81	80	713/3	713/3	0.08333333333333333	1/24	1/24	Chord	6/8	2	1	1/48			1/32	2/3	1065											
81	80	951/4	951/4	0.0	1/16	1/16	StaffText	6/8	2	1	0								"<font size=""9.3787""/><font face=""Plantin MT Std""/><i>più </i>"								
81	80	951/4	951/4	0.0	1/16	1/16	Dynamic	6/8	2	1	0						f										
81	80	951/4	951/4	0.08333333333333333	1/16	1/16	Chord	6/8	2	1	1/48			1/32	2/3	1066											
81	80	1427/6	1427/6	0.08333333333333333	1/12	1/12	Chord	6/8	2	1	1/48			1/32	2/3	1067											
81	80	2855/12	2855/12	0.08333333333333333	5/48	5/48	Chord	6/8	2	1	1/48			1/32	2/3	1068											
81	80	238	238	0.08333333333333333	1/8	1/8	Chord	6/8	2	1	1/48			1/32	2/3	1069											
81	80	2857/12	2857/12	0.08333333333333333	7/48	7/48	Chord	6/8	2	1	1/48			1/32	2/3	1070											
81	80	1429/6	1429/6	0.08333333333333333	1/6	1/6	Chord	6/8	2	1	1/48			1/32	2/3	1071											
81	80	953/4	953/4	0.08333333333333333	3/16	3/16	Chord	6/8	2	1	1/48			1/32	2/3	1072											
81	80	715/3	715/3	0.08333333333333333	5/24	5/24	Chord	6/8	2	1	1/48			1/32	2/3	1073											
81	80	2861/12	2861/12	0.08333333333333333	11/48	11/48	Chord	6/8	2	1	1/48			1/32	2/3	1074											
81	80	477/2	477/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1075											
81	80	239	239	0.08333333333333333	3/8	3/8	Chord	6/8	2	1	1/48			1/32	2/3	1076											
81	80	2869/12	2869/12	0.08333333333333333	19/48	19/48	Chord	6/8	2	1	1/48			1/32	2/3	1077											
81	80	1435/6	1435/6	0.08333333333333333	5/12	5/12	Chord	6/8	2	1	1/48			1/32	2/3	1078											
81	80	957/4	957/4	0.08333333333333333	7/16	7/16	Chord	6/8	2	1	1/48			1/32	2/3	1079											
81	80	718/3	718/3	0.08333333333333333	11/24	11/24	Chord	6/8	2	1	1/48			1/32	2/3	1080											
81	80	2873/12	2873/12	0.08333333333333333	23/48	23/48	Chord	6/8	2	1	1/48			1/32	2/3	1081											
81	80	479/2	479/2	0.08333333333333333	1/2	1/2	Chord	6/8	2	1	1/48			1/32	2/3	1082											
81	80	2875/12	2875/12	0.08333333333333333	25/48	25/48	Chord	6/8	2	1	1/48			1/32	2/3	1083											
81	80	719/3	719/3	0.08333333333333333	13/24	13/24	Chord	6/8	2	1	1/48			1/32	2/3	1084											
81	80	959/4	959/4	0.08333333333333333	9/16	9/16	Chord	6/8	2	1	1/48			1/32	2/3	1085											
81	80	1439/6	1439/6	0.08333333333333333	7/12	7/12	Chord	6/8	2	1	1/48			1/32	2/3	1086											
81	80	2879/12	2879/12	0.08333333333333333	29/48	29/48	Chord	6/8	2	1	1/48			1/32	2/3	1087											
81	80	240	240	0.08333333333333333	5/8	5/8	Chord	6/8	2	1	1/48			1/32	2/3	1088											
81	80	2881/12	2881/12	0.08333333333333333	31/48	31/48	Chord	6/8	2	1	1/48			1/32	2/3	1089											
81	80	1441/6	1441/6	0.08333333333333333	2/3	2/3	Chord	6/8	2	1	1/48			1/32	2/3	1090											
81	80	961/4	961/4	0.08333333333333333	11/16	11/16	Chord	6/8	2	1	1/48			1/32	2/3	1091											
81	80	721/3	721/3	0.08333333333333333	17/24	17/24	Chord	6/8	2	1	1/48			1/32	2/3	1092											
81	80	2885/12	2885/12	0.08333333333333333	35/48	35/48	Chord	6/8	2	1	1/48			1/32	2/3	1093											
81	80	475/2	475/2	1.0	0	0	Chord	6/8	2	2	1/4			1/4	1	1094											
81	80	477/2	477/2	0.08333333333333333	1/4	1/4	Chord	6/8	2	2	1/48			1/32	2/3	1095											
81	80	2863/12	2863/12	0.08333333333333333	13/48	13/48	Chord	6/8	2	2	1/48			1/32	2/3	1096											
81	80	716/3	716/3	0.08333333333333333	7/24	7/24	Chord	6/8	2	2	1/48			1/32	2/3	1097											
81	80	955/4	955/4	0.08333333333333333	5/16	5/16	Chord	6/8	2	2	1/48			1/32	2/3	1098											
81	80	1433/6	1433/6	0.08333333333333333	1/3	1/3	Chord	6/8	2	2	1/48			1/32	2/3	1099											
81	80	2867/12	2867/12	0.08333333333333333	17/48	17/48	Chord	6/8	2	2	1/48			1/32	2/3	1100											
82	81	481/2	481/2	0.0	0	0	Dynamic	6/8	1	1	0						ff										
82	81	481/2	481/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	1101											
82	81	241	241	0.5	1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	1102		articAccentAbove									
82	81	483/2	483/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	1103		articAccentAbove									
82	81	242	242	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1104		articAccentAbove							117		
82	81	485/2	485/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	1105											
82	81	971/4	971/4	0.0	9/16	9/16	Spanner	6/8	1	1	0															20	
82	81	971/4	971/4	0.08333333333333333	9/16	9/16	Chord	6/8	1	1	1/48			1/32	2/3	1106									118	20	
82	81	1457/6	1457/6	0.08333333333333333	7/12	7/12	Chord	6/8	1	1	1/48			1/32	2/3	1107									118	20	
82	81	2915/12	2915/12	0.08333333333333333	29/48	29/48	Chord	6/8	1	1	1/48			1/32	2/3	1108									118	20	
82	81	243	243	0.07142857142857142	5/8	5/8	Chord	6/8	1	1	1/56			1/32	4/7	1109									118	20	
82	81	3403/14	3403/14	0.07142857142857142	9/14	9/14	Chord	6/8	1	1	1/56			1/32	4/7	1110									118	20	
82	81	38903/160	38903/160	0.07142857142857142	423/640	423/640	Chord	6/8	1	1	1/56			1/32	4/7	1111									118	20	
82	81	272401/1120	272401/1120	0.07142857142857142	3041/4480	3041/4480	Chord	6/8	1	1	1/56			1/32	4/7	1112									118	20	
82	81	272481/1120	272481/1120	0.07142857142857142	3121/4480	3121/4480	Chord	6/8	1	1	1/56			1/32	4/7	1113									118	20	
82	81	272561/1120	272561/1120	0.0	3201/4480	3201/4480	Spanner	6/8	1	1	0														118		
82	81	272561/1120	272561/1120	0.07142857142857142	3201/4480	3201/4480	Chord	6/8	1	1	1/56			1/32	4/7	1114									118		
82	81	58423/240	58423/240	0.07142857142857142	703/960	703/960	Chord	6/8	1	1	1/56			1/32	4/7	1115											
82	81	481/2	481/2	1.0	0	0	Chord	6/8	2	1	1/4			1/4	1	1116											
82	81	483/2	483/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1117		articMarcatoAbove									
82	81	242	242	1.0	3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	1118		articMarcatoAbove									
82	81	243	243	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1119		articMarcatoAbove									
82	81	243	243	0.16666666666666666	5/8	5/8	Chord	6/8	2	2	1/24			1/16	2/3	1120											
82	81	1459/6	1459/6	0.16666666666666666	2/3	2/3	Chord	6/8	2	2	1/24			1/16	2/3	1121											
82	81	730/3	730/3	0.16666666666666666	17/24	17/24	Chord	6/8	2	2	1/24			1/16	2/3	1122											
83	82	487/2	487/2	0.0	0	0	Dynamic	6/8	1	1	0						ff										
83	82	487/2	487/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	1123											
83	82	244	244	0.5	1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	1124		articAccentAbove									
83	82	489/2	489/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	1125		articAccentAbove									
83	82	245	245	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	1126		articAccentAbove							119		
83	82	491/2	491/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	1127											
83	82	983/4	983/4	0.08333333333333333	9/16	9/16	Chord	6/8	1	1	1/48			1/32	2/3	1128									120		
83	82	1475/6	1475/6	0.08333333333333333	7/12	7/12	Chord	6/8	1	1	1/48			1/32	2/3	1129									120		
83	82	2951/12	2951/12	0.08333333333333333	29/48	29/48	Chord	6/8	1	1	1/48			1/32	2/3	1130									120		
83	82	246	246	0.07142857142857142	5/8	5/8	Chord	6/8	1	1	1/56			1/32	4/7	1131									120		
83	82	3445/14	3445/14	0.07142857142857142	9/14	9/14	Chord	6/8	1	1	1/56			1/32	4/7	1132									120		
83	82	39383/160	39383/160	0.07142857142857142	423/640	423/640	Chord	6/8	1	1	1/56			1/32	4/7	1133									120		
83	82	275761/1120	275761/1120	0.07142857142857142	3041/4480	3041/4480	Chord	6/8	1	1	1/56			1/32	4/7	1134									120		
83	82	275841/1120	275841/1120	0.07142857142857142	3121/4480	3121/4480	Chord	6/8	1	1	1/56			1/32	4/7	1135									120		
83	82	275921/1120	275921/1120	0.07142857142857142	3201/4480	3201/4480	Chord	6/8	1	1	1/56			1/32	4/7	1136									120		
83	82	59143/240	59143/240	0.07142857142857142	703/960	703/960	Chord	6/8	1	1	1/56			1/32	4/7	1137											
83	82	487/2	487/2	1.0	0	0	Chord	6/8	2	1	1/4			1/4	1	1138		articMarcatoAbove									
83	82	489/2	489/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	1139		articMarcatoAbove									
83	82	245	245	0.0	3/8	3/8	Chord	6/8	2	1	0	acciaccatura		1/8	1	1140											
83	82	245	245	1.0	3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	1141		articMarcatoAbove									
83	82	246	246	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1142		articMarcatoAbove									
83	82	246	246	0.16666666666666666	5/8	5/8	Chord	6/8	2	2	1/24			1/16	2/3	1143											
83	82	1477/6	1477/6	0.16666666666666666	2/3	2/3	Chord	6/8	2	2	1/24			1/16	2/3	1144											
83	82	739/3	739/3	0.16666666666666666	17/24	17/24	Chord	6/8	2	2	1/24			1/16	2/3	1145											
84	83	493/2	493/2	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	1146		articMarcatoAbove									
84	83	247	247	0.0	1/8	1/8	StaffText	6/8	1	1	0								"<font size=""9.3787""/><font face=""Plantin MT Std""/><i>molto dim.</i>"								
84	83	247	247	0.08333333333333333	1/8	1/8	Chord	6/8	1	1	1/48			1/32	2/3	1147									121		
84	83	2965/12	2965/12	0.08333333333333333	7/48	7/48	Chord	6/8	1	1	1/48			1/32	2/3	1148									121		
84	83	1483/6	1483/6	0.08333333333333333	1/6	1/6	Chord	6/8	1	1	1/48			1/32	2/3	1149									121		
84	83	989/4	989/4	0.08333333333333333	3/16	3/16	Chord	6/8	1	1	1/48			1/32	2/3	1150									121		
84	83	742/3	742/3	0.08333333333333333	5/24	5/24	Chord	6/8	1	1	1/48			1/32	2/3	1151									121		
84	83	2969/12	2969/12	0.08333333333333333	11/48	11/48	Chord	6/8	1	1	1/48			1/32	2/3	1152									121		
84	83	495/2	495/2	0.08333333333333333	1/4	1/4	Chord	6/8	1	1	1/48			1/32	2/3	1153									121		
84	83	2971/12	2971/12	0.08333333333333333	13/48	13/48	Chord	6/8	1	1	1/48			1/32	2/3	1154									121		
84	83	743/3	743/3	0.08333333333333333	7/24	7/24	Chord	6/8	1	1	1/48			1/32	2/3	1155									121		
84	83	991/4	991/4	0.08333333333333333	5/16	5/16	Chord	6/8	1	1	1/48			1/32	2/3	1156									121		
84	83	1487/6	1487/6	0.08333333333333333	1/3	1/3	Chord	6/8	1	1	1/48			1/32	2/3	1157									121		
84	83	2975/12	2975/12	0.08333333333333333	17/48	17/48	Chord	6/8	1	1	1/48			1/32	2/3	1158											
84	83	248	248	0.0	3/8	3/8	StaffText	6/8	1	1	0								"<font size=""9.3787""/><font face=""Plantin MT Std""/><i>espress.</i>"								
84	83	248	248	1.0	3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	1159									122		
84	83	249	249	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	1160									122		
84	83	248	248	0.08333333333333333	3/8	3/8	Chord	6/8	1	2	1/48			1/32	2/3	1161											
84	83	2977/12	2977/12	0.08333333333333333	19/48	19/48	Chord	6/8	1	2	1/48			1/32	2/3	1162											
84	83	1489/6	1489/6	0.08333333333333333	5/12	5/12	Chord	6/8	1	2	1/48			1/32	2/3	1163											
84	83	993/4	993/4	0.08333333333333333	7/16	7/16	Chord	6/8	1	2	1/48			1/32	2/3	1164											
84	83	745/3	745/3	0.08333333333333333	11/24	11/24	Chord	6/8	1	2	1/48			1/32	2/3	1165											
84	83	2981/12	2981/12	0.08333333333333333	23/48	23/48	Chord	6/8	1	2	1/48			1/32	2/3	1166											
84	83	497/2	497/2	0.08333333333333333	1/2	1/2	Chord	6/8	1	2	1/48			1/32	2/3	1167											
84	83	2983/12	2983/12	0.08333333333333333	25/48	25/48	Chord	6/8	1	2	1/48			1/32	2/3	1168											
84	83	746/3	746/3	0.08333333333333333	13/24	13/24	Chord	6/8	1	2	1/48			1/32	2/3	1169											
84	83	995/4	995/4	0.08333333333333333	9/16	9/16	Chord	6/8	1	2	1/48			1/32	2/3	1170											
84	83	1493/6	1493/6	0.08333333333333333	7/12	7/12	Chord	6/8	1	2	1/48			1/32	2/3	1171											
84	83	2987/12	2987/12	0.08333333333333333	29/48	29/48	Chord	6/8	1	2	1/48			1/32	2/3	1172											
84	83	249	249	0.08333333333333333	5/8	5/8	Chord	6/8	1	2	1/48			1/32	2/3	1173											
84	83	2989/12	2989/12	0.08333333333333333	31/48	31/48	Chord	6/8	1	2	1/48			1/32	2/3	1174											
84	83	1495/6	1495/6	0.08333333333333333	2/3	2/3	Chord	6/8	1	2	1/48			1/32	2/3	1175											
84	83	997/4	997/4	0.08333333333333333	11/16	11/16	Chord	6/8	1	2	1/48			1/32	2/3	1176											
84	83	748/3	748/3	0.08333333333333333	17/24	17/24	Chord	6/8	1	2	1/48			1/32	2/3	1177											
84	83	2993/12	2993/12	0.08333333333333333	35/48	35/48	Chord	6/8	1	2	1/48			1/32	2/3	1178											
84	83	493/2	493/2	0.0	0	0	Dynamic	6/8	2	1	0						ff										
84	83	493/2	493/2	1.0	0	0	Chord	6/8	2	1	1/4			1/4	1	1179		articMarcatoAbove									
84	83	495/2	495/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16			1/16	1	1180											
84	83	248	248	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	1181											
84	83	497/2	497/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8			1/8	1	1182											
84	83	249	249	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	1183											
84	83	248	248	1.0	3/8	3/8	Chord	6/8	2	2	1/4			1/4	1	1184											
