quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
817	0.5	205	205	1/4	1/4	4/4	2	1	#viio7(4)/vi		C	I		#viio7(4)/vi	#vii	o	7	4	vi			o7	0	0	8, 0, 2, -1		8	8
1635/2	0.5	205	205	3/8	3/8	4/4	2	1	#viio7/vi		C	I		#viio7/vi	#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
818	0.5	205	205	1/2	1/2	4/4	2	1	viio65(6)/V		C	I		viio65(6)/V	vii	o	65	6	V			o7	0	0	3, 2, -3, 6		6	3
1637/2	0.5	205	205	5/8	5/8	4/4	2	1	viio65/V		C	I		viio65/V	vii	o	65		V			o7	0	0	3, 0, -3, 6		6	3
819	0.5	205	205	3/4	3/4	4/4	2	1	#viio2/vi		C	I		#viio2/vi	#vii	o	2		vi			o7	0	0	-1, 8, 5, 2		8	-1
1639/2	0.5	205	205	7/8	7/8	4/4	2	1	vii%43		C	I		vii%43	vii	%	43					%7	0	0	-1, 3, 5, 2		5	-1
820	1.0	206	206	0	0	4/4	2	1	I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4
821	1.0	206	206	1/4	1/4	4/4	2	1	vi7		C	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
822	0.5	206	206	1/2	1/2	4/4	2	1	ii7(11#4)		C	I		ii7(11#4)	ii		7	11#4				mm7	0	0	2, -1, 8, 0	1	2	2
1645/2	0.5	206	206	5/8	5/8	4/4	2	1	ii7		C	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
823	1.0	206	206	3/4	3/4	4/4	2	1	ii		C	I		ii	ii							m	0	0	2, -1, 3		2	2
824	1.0	207	207	0	0	4/4	2	1	V(64)		C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
825	1.0	207	207	1/4	1/4	4/4	2	1	V(#7#5)		C	I		V(#7#5)	V			#7#5				M	0	0	1, 5, 9	6	1	1
826	0.5	207	207	1/2	1/2	4/4	2	1	V7		C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
1653/2	0.5	207	207	5/8	5/8	4/4	2	1	vii%2		C	I		vii%2	vii	%	2					%7	0	0	3, 5, 2, -1		5	3
827	0.5	207	207	3/4	3/4	4/4	2	1	V(9)/ii		C	I		V(9)/ii	V			9	ii			M	0	0	3, 7, 4	-2	3	3
1655/2	0.5	207	207	7/8	7/8	4/4	2	1	viio6		C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
828	4.0	208	208	0	0	4/4	2	1	V7(94)		C	I		V7(94)	V		7	94				Mm7	0	0	1, 0, 2, -1	3	1	1
832	2.0	209	209	0	0	4/4	2	1	V7(9)		C	I		V7(9)	V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
834	2.0	209	209	1/2	1/2	4/4	2	1	V7(119)		C	I		V7(119)	V		7	119				Mm7	0	0	1, 5, 2, -1	0, 3	1	1
836	3.0	210	210	0	0	4/4	2	1	V7(9)		C	I		V7(9)	V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
839	1.0	210	210	3/4	3/4	4/4	2	1	V7		C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
840	6.0	211	211	0	0	4/4	2	1	I		C	I		I	I							M	0	0	0, 4, 1		0	0
846	2.0	212	212	1/2	1/2	4/4	2	1	vi7		C	I		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
848	1.0	213	213	0	0	4/4	2	1	V2(6)/ii		C	I		V2(6)/ii	V		2	6	ii			Mm7	0	0	1, 3, 7, -1		3	1
849	1.0	213	213	1/4	1/4	4/4	2	1	V2		C	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
850	1.0	213	213	1/2	1/2	4/4	2	1	I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4
851	1.0	213	213	3/4	3/4	4/4	2	1	V43		C	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
852	1.0	214	214	0	0	4/4	2	1	I		C	I		I	I							M	0	0	0, 4, 1		0	0
853	2.0	214	214	1/4	1/4	4/4	2	1	IV64		C	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
855	0.5	214	214	3/4	3/4	4/4	2	1	IV6		C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
1711/2	0.5	214	214	7/8	7/8	4/4	2	1	IV		C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
856	1.0	215	215	0	0	4/4	2	1	IV64		C	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
857	2.0	215	215	1/4	1/4	4/4	2	1	IV6		C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
859	0.5	215	215	3/4	3/4	4/4	2	1	IV		C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
1719/2	0.5	215	215	7/8	7/8	4/4	2	1	IV64		C	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
860	1.0	216	216	0	0	4/4	2	1	IV6		C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
861	2.0	216	216	1/4	1/4	4/4	2	1	IV		C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
863	0.5	216	216	3/4	3/4	4/4	2	1	IV64		C	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
1727/2	0.5	216	216	7/8	7/8	4/4	2	1	IV6		C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
864	0.5	217	217	0	0	4/4	2	1	IV		C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
1729/2	0.5	217	217	1/8	1/8	4/4	2	1	IV64		C	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
865	0.5	217	217	1/4	1/4	4/4	2	1	IV		C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
1731/2	0.5	217	217	3/8	3/8	4/4	2	1	IV6		C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
866	2.0	217	217	1/2	1/2	4/4	2	1	ii65		C	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
868	1.5	218	218	0	0	4/4	2	1	I		C	I		I	I							M	0	0	0, 4, 1		0	0
1739/2	2.0	218	218	3/8	3/8	4/4	2	1	I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4
1743/2	2.0	218	218	7/8	7/8	4/4	2	1	I64		C	I		I64	I		64					M	0	0	1, 0, 4		0	1
1747/2	2.0	219	219	3/8	3/8	4/4	2	1	I		C	I		I	I							M	0	0	0, 4, 1		0	0
1751/2	2.0	219	219	7/8	7/8	4/4	2	1	I6		C	I		I6	I		6					M	0	0	4, 1, 0		0	4
1755/2	2.0	220	220	3/8	3/8	4/4	2	1	I64		C	I		I64	I		64					M	0	0	1, 0, 4		0	1
1759/2	8.5	220	220	7/8	7/8	4/4	2	1	I\\		C	I		I	I						\\	M	0	0	0, 4, 1		0	0
